"id","name","business_status","formatted_address","city","website","geometry_location_lat","geometry_location_lng","geometry_viewport_northeast_lat","geometry_viewport_northeast_lng","geometry_viewport_southwest_lat","geometry_viewport_southwest_lng","opening_hours_open_now","place_id","plus_code_compound_code","plus_code_global_code","price_level","rating","reference","types","user_ratings_total","normalized_name","master_business_id"
721,"Peruviano","OPERATIONAL","254 Locke St S, Hamilton, ON L8P 4B9, Canada"," Hamilton",NULL,"43.25303000","-79.88690000","43.25435000","-79.88550000","43.25166000","-79.88820000",False,"ChIJhXEarFubLIgRUbYKSgl79mI","7437+66 Hamilton, Ontario","87M27437+66",NULL,"4.7","ChIJhXEarFubLIgRUbYKSgl79mI","restaurant",511,"peruviano",405
722,"Rincon Paisa","OPERATIONAL","958 Upper Wellington St, Hamilton, ON L9A 3S2, Canada"," Hamilton",NULL,"43.22530000","-79.87280000","43.22655000","-79.87140000","43.22385000","-79.87410000",False,"ChIJwf45zJabLIgRgW9MSUP0vnI","64GG+4V Hamilton, Ontario","87M264GG+4V",NULL,"4.4","ChIJwf45zJabLIgRgW9MSUP0vnI","restaurant",302,"rincon paisa",850
723,"Brothers Grimm Bistro","OPERATIONAL","193 King St E, Hamilton, ON L8N 1B3, Canada"," Hamilton",NULL,"43.25504000","-79.86340000","43.25629000","-79.86210000","43.25359000","-79.86480000",False,"ChIJD5vrFnObLIgRfgvlNgK-YSs","744P+2M Hamilton, Ontario","87M2744P+2M",NULL,"4.4","ChIJD5vrFnObLIgRfgvlNgK-YSs","restaurant",315,"brothers grimm bistro",226
724,"Denninger's Bistro Restaurant","OPERATIONAL","1289 Upper James St, Hamilton, ON L9C 3B3, Canada"," Hamilton",NULL,"43.21280000","-79.88770000","43.21421000","-79.88640000","43.21151000","-79.88910000",False,"ChIJaWQTw-2aLIgRLICwEQwIaTU","6476+4W Hamilton, Ontario","87M26476+4W",NULL,"4.2","ChIJaWQTw-2aLIgRLICwEQwIaTU","restaurant",9,"denninger's bistro restaurant",106
725,"Teba Restaurant","OPERATIONAL","301 Crockett St, Hamilton, ON L8V 1H5, Canada"," Hamilton",NULL,"43.23639000","-79.84180000","43.23772000","-79.84040000","43.23502000","-79.84310000",True,"ChIJ5eEFzNebLIgR-pBmMh9grAg","65P5+H8 Hamilton, Ontario","87M265P5+H8",NULL,"4.8","ChIJ5eEFzNebLIgR-pBmMh9grAg","restaurant",169,"teba restaurant",442
726,"Plank Restobar Augusta","OPERATIONAL","18 Augusta St, Hamilton, ON L8N 1P7, Canada"," Hamilton",NULL,"43.25199000","-79.87040000","43.25335000","-79.86910000","43.25065000","-79.87180000",False,"ChIJe01vXDWbLIgRZp8wjU2v87k","742H+QR Hamilton, Ontario","87M2742H+QR",NULL,"4.6","ChIJe01vXDWbLIgRZp8wjU2v87k","restaurant",352,"plank restobar augusta",201
727,"The King George Pub","OPERATIONAL","116 George St, Hamilton, ON L8P 1E2, Canada"," Hamilton",NULL,"43.25854000","-79.87880000","43.25985000","-79.87760000","43.25715000","-79.88030000",False,"ChIJAyIsq1WbLIgRd2Uq8J9HWM0","745C+CF Hamilton, Ontario","87M2745C+CF",NULL,"4.5","ChIJAyIsq1WbLIgRd2Uq8J9HWM0","restaurant",115,"the king george pub",54
728,"Wanda's Caribbean Kitchen","OPERATIONAL","1610 Barton St E, Hamilton, ON L8H 2Y2, Canada"," Hamilton",NULL,"43.24600000","-79.79430000","43.24749000","-79.79290000","43.24479000","-79.79560000",False,"ChIJYTlTNk6ZLIgRMYuFZXDmlIo","66W4+C7 Hamilton, Ontario","87M266W4+C7",NULL,"4.9","ChIJYTlTNk6ZLIgRMYuFZXDmlIo","restaurant",170,"wanda's caribbean kitchen",180
729,"Afroheat Safari African Restaurant","OPERATIONAL","174 King St W, Hamilton, ON L8P 1A5, Canada"," Hamilton",NULL,"43.25834000","-79.87440000","43.25961000","-79.87310000","43.25691000","-79.87580000",False,"ChIJH0tE5mCbLIgRPqcUyXEuIws","745G+87 Hamilton, Ontario","87M2745G+87",NULL,"4.7","ChIJH0tE5mCbLIgRPqcUyXEuIws","restaurant",55,"afroheat safari african restaurant",195
730,"Calabar Kitchen Canada","OPERATIONAL","2 king street west, unit 10 Jackson Square Food court, Hamilton, ON L8P 1A1, Canada"," Hamilton",NULL,"43.25890000","-79.86930000","43.26033000","-79.86790000","43.25763000","-79.87060000",False,"ChIJEej4GCCaLIgR3nrorC-I79w","745J+H7 Hamilton, Ontario","87M2745J+H7",NULL,"3.7","ChIJEej4GCCaLIgR3nrorC-I79w","restaurant",94,"calabar kitchen canada",241
731,"Suya Boyz","OPERATIONAL","92 Jackson St E, Hamilton, ON L8N 1L2, Canada"," Hamilton",NULL,"43.25346000","-79.86640000","43.25487000","-79.86500000","43.25217000","-79.86770000",False,"ChIJTR1KcoubLIgR833FhiqJ6xE","743M+9F Hamilton, Ontario","87M2743M+9F",NULL,"3.4","ChIJTR1KcoubLIgR833FhiqJ6xE","restaurant",16,"suya boyz",839
732,"Mayâ€™s Thai Kitchen","OPERATIONAL","lower level, 35 York Blvd stall 28, Hamilton, ON L8R 3K1, Canada"," Hamilton",NULL,"43.25811000","-79.87030000","43.25999000","-79.86870000","43.25729000","-79.87140000",False,"ChIJzdnn8ZmbLIgRjRRS4Ns_kP4","745H+6V Hamilton, Ontario","87M2745H+6V",NULL,"5.0","ChIJzdnn8ZmbLIgRjRRS4Ns_kP4","restaurant",122,"mayâ€™s thai kitchen",867
733,"Naija Bitez","OPERATIONAL","280 Limeridge Rd E, Hamilton, ON L9A 2S7, Canada"," Hamilton",NULL,"43.21615000","-79.87330000","43.21757000","-79.87190000","43.21487000","-79.87460000",NULL,"ChIJ4eqhGhibLIgRZczHQQY2IcI","648G+FM Hamilton, Ontario","87M2648G+FM",NULL,"5.0","ChIJ4eqhGhibLIgRZczHQQY2IcI","restaurant",3,"naija bitez",425
734,"TOLAGOS- Taste Of Lagos","OPERATIONAL","925 King St W, Hamilton, ON L8S 1K7, Canada"," Hamilton",NULL,"43.26309000","-79.90250000","43.26451000","-79.90120000","43.26181000","-79.90390000",NULL,"ChIJW-oFxFebLIgRz9FktXuxwaM","737W+6X Hamilton, Ontario","87M2737W+6X",NULL,"4.0","ChIJW-oFxFebLIgRz9FktXuxwaM","restaurant",85,"tolagos- taste of lagos",842
735,"EPIC African Delicacy","OPERATIONAL","Upper James St, Hamilton, ON L9C 5R8, Canada"," Hamilton",NULL,"43.23618000","-79.87830000","43.23752000","-79.87690000","43.23482000","-79.87960000",False,"ChIJLX5VbwSbLIgRUFLLuSCwotE","64PC+FM Hamilton, Ontario","87M264PC+FM",NULL,"0.0","ChIJLX5VbwSbLIgRUFLLuSCwotE","restaurant",0,"epic african delicacy",877
736,"Just Jollof","CLOSED_TEMPORARILY","92 Jackson St E, Hamilton, ON L8N 1L2, Canada"," Hamilton",NULL,"43.25341000","-79.86630000","43.25483000","-79.86490000","43.25213000","-79.86760000",NULL,"ChIJ1RGNt32bLIgR6X1WdQCOHqY","743M+9F Hamilton, Ontario","87M2743M+9F",NULL,"4.9","ChIJ1RGNt32bLIgR6X1WdQCOHqY","restaurant",17,"just jollof",837
737,"Pierogi Me! At Hamilton Farmers Market","OPERATIONAL","35 York Blvd, Hamilton, ON L8R 3K1, Canada"," Hamilton",NULL,"43.25893000","-79.87030000","43.26045000","-79.86900000","43.25775000","-79.87170000",False,"ChIJdbsMM0qbLIgRdFfdPGonjw0","745H+HV Hamilton, Ontario","87M2745H+HV",NULL,"0.0","ChIJdbsMM0qbLIgRdFfdPGonjw0","grocery_or_supermarket",0,"pierogi me! at hamilton farmers market",529
738,"Soups From Me to You","OPERATIONAL","307 8th, Concession Rd 8 E, Hamilton, ON L8N 2Z7, Canada"," Hamilton",NULL,"43.38512000","-79.96290000","43.38644000","-79.96150000","43.38374000","-79.96420000",False,"ChIJn8E-f4t9K4gR-bZRHaRp3D0","92PP+2R Hamilton, Ontario","87M292PP+2R",NULL,"4.9","ChIJn8E-f4t9K4gR-bZRHaRp3D0","restaurant",29,"soups from me to you",463
739,"Taste of Poland","CLOSED_PERMANENTLY","1145 King St E, Hamilton, ON L8M 1E7, Canada"," Hamilton",NULL,"43.24825000","-79.82880000","43.24955000","-79.82750000","43.24686000","-79.83020000",NULL,"ChIJL4Z4N4WbLIgR2WzRNYNWLow","65XC+7F Hamilton, Ontario","87M265XC+7F",NULL,"4.2","ChIJL4Z4N4WbLIgR2WzRNYNWLow","restaurant",53,"taste of poland",49
740,"Dunas Verdes Restaurant","OPERATIONAL","James St N, Hamilton, ON L8R 2L2, Canada"," Hamilton",NULL,"43.26306000","-79.86640000","43.26439000","-79.86500000","43.26170000","-79.86770000",False,"ChIJe9v3C4ebLIgRLCe6XVP3Ulo","747M+6C Hamilton, Ontario","87M2747M+6C",NULL,"4.6","ChIJe9v3C4ebLIgRLCe6XVP3Ulo","restaurant",169,"dunas verdes restaurant",865
741,"Sankofa Restaurant & Lounge","OPERATIONAL","92 Jackson St E, Hamilton, ON L8N 1L2, Canada"," Hamilton",NULL,"43.25345000","-79.86640000","43.25486000","-79.86500000","43.25216000","-79.86770000",False,"ChIJ7YXc_WKbLIgR10V-DpnOTWs","743M+9F Hamilton, Ontario","87M2743M+9F",NULL,"4.4","ChIJ7YXc_WKbLIgR10V-DpnOTWs","restaurant",114,"sankofa restaurant & lounge",838
742,"Tomah","OPERATIONAL","242 King St W, Hamilton, ON L8P 1A9, Canada"," Hamilton",NULL,"43.25891000","-79.87640000","43.26018000","-79.87510000","43.25748000","-79.87780000",False,"ChIJo0eGntibLIgRu8UMJcCbC4c","745F+HC Hamilton, Ontario","87M2745F+HC",NULL,"4.9","ChIJo0eGntibLIgRu8UMJcCbC4c","restaurant",693,"tomah",355
743,"Social Lounge 8090","OPERATIONAL","149 King St E, Hamilton, ON L8N 1B1, Canada"," Hamilton",NULL,"43.25534000","-79.86460000","43.25663000","-79.86320000","43.25393000","-79.86590000",False,"ChIJKeM8SIWbLIgRTCrRR4I3tAM","744P+45 Hamilton, Ontario","87M2744P+45",NULL,"3.8","ChIJKeM8SIWbLIgRTCrRR4I3tAM","cafe",180,"social lounge 8090",151
744,"Everest Tandoori Kitchen | Hamilton","OPERATIONAL","110 King St W, Hamilton, ON L8P 4V3, Canada"," Hamilton",NULL,"43.25744000","-79.87120000","43.25872000","-79.86990000","43.25602000","-79.87260000",False,"ChIJr7iDRdCbLIgR6VPAycHF_r8","744H+XG Hamilton, Ontario","87M2744H+XG",NULL,"4.3","ChIJr7iDRdCbLIgR6VPAycHF_r8","restaurant",207,"everest tandoori kitchen | hamilton",36
745,"Bosnian Specialties","OPERATIONAL","298 Grays Rd, Hamilton, ON L8E 1V5, Canada"," Hamilton",NULL,"43.23118000","-79.74030000","43.23258000","-79.73920000","43.22988000","-79.74190000",False,"ChIJf_CLMZ6YLIgRqgjwrkEQtHM","67J5+FV Hamilton, Ontario","87M267J5+FV",NULL,"4.8","ChIJf_CLMZ6YLIgRqgjwrkEQtHM","restaurant",233,"bosnian specialties",436
746,"Tomala - The Portuguese Pit Stop","OPERATIONAL","1812 Rymal Rd E Unit 9, Hannon, ON L0R 1P0, Canada"," Hannon",NULL,"43.18234000","-79.81970000","43.18375000","-79.81840000","43.18105000","-79.82110000",False,"ChIJrXIsVheXLIgRz0M0WLmA9Co","55JJ+W4 Hannon, Hamilton, ON","87M255JJ+W4",NULL,"4.4","ChIJrXIsVheXLIgRz0M0WLmA9Co","restaurant",359,"tomala - the portuguese pit stop",206
747,"The Olde Heidelberg Restaurant Tavern & Motel","OPERATIONAL","3006 Lobsinger Line, Heidelberg, ON N0B 2M1, Canada"," Heidelberg",NULL,"43.52029000","-80.61970000","43.52173000","-80.61820000","43.51903000","-80.62090000",False,"ChIJw2aYnmLwK4gRKT3obrjHQPM","G9CJ+44 Heidelberg, Ontario","86MXG9CJ+44",NULL,"4.2","ChIJw2aYnmLwK4gRKT3obrjHQPM","restaurant",1226,"the olde heidelberg restaurant tavern & motel",441
748,"The Guanaquita Restaurant","OPERATIONAL","273 King St W 2nd Floor, Kitchener, ON N2G 1B9, Canada"," Kitchener",NULL,"43.45148000","-80.49420000","43.45289000","-80.49280000","43.45019000","-80.49550000",False,"ChIJx2wKovT0K4gRdEggxsFB7T8","FG24+H8 Kitchener, Ontario","86MXFG24+H8",NULL,"4.7","ChIJx2wKovT0K4gRdEggxsFB7T8","restaurant",943,"the guanaquita restaurant",421
749,"Variedad Latina Restaurant","OPERATIONAL","197 King St E, Kitchener, ON N2G 4N5, Canada"," Kitchener",NULL,"43.44835000","-80.48600000","43.44973000","-80.48460000","43.44703000","-80.48730000",False,"ChIJx2Ystu30K4gRoV16vNhLj08","CGX7+8J Kitchener, Ontario","86MXCGX7+8J",NULL,"4.6","ChIJx2Ystu30K4gRoV16vNhLj08","grocery_or_supermarket",220,"variedad latina restaurant",236
750,"Mi Tienda Latina","OPERATIONAL","103 Ontario St S Unit # 2, Kitchener, ON N2G 1X5, Canada"," Kitchener",NULL,"43.44877000","-80.49140000","43.45011000","-80.49000000","43.44742000","-80.49270000",True,"ChIJq84GyvP0K4gRHqFiEZ8GIMM","CGX5+GF Kitchener, Ontario","86MXCGX5+GF",NULL,"4.5","ChIJq84GyvP0K4gRHqFiEZ8GIMM","grocery_or_supermarket",347,"mi tienda latina",18
751,"Sarko Restaurant","OPERATIONAL","1480 Major MacKenzie Dr W, Maple, ON L6A 4H6, Canada"," Maple",NULL,"43.86287000","-79.48730000","43.86420000","-79.48580000","43.86150000","-79.48850000",False,"ChIJlcdKV2kpK4gR7JFT2rj0DoY","VG77+44 Vaughan, Ontario","87M2VG77+44",NULL,"4.5","ChIJlcdKV2kpK4gR7JFT2rj0DoY","restaurant",580,"sarko restaurant",150
752,"Luigi's Lasagna & Pizzeria","OPERATIONAL","17 Commercial St, Milton, ON L9T 2H6, Canada"," Milton",NULL,"43.51417000","-79.88100000","43.51543000","-79.87970000","43.51273000","-79.88240000",True,"ChIJf_MACqJvK4gRazNeaTpdlc4","G479+MJ Milton, Ontario","87M2G479+MJ",NULL,"4.1","ChIJf_MACqJvK4gRazNeaTpdlc4","restaurant",744,"luigi's lasagna & pizzeria",188
753,"Rock Star Ice Cream","OPERATIONAL","208 Main St E, Milton, ON L9T 1N8, Canada"," Milton",NULL,"43.51304000","-79.88310000","43.51441000","-79.88180000","43.51171000","-79.88450000",False,"ChIJyZc9_d9vK4gRqe64rRVlHxA","G478+6P Milton, Ontario","87M2G478+6P",NULL,"5.0","ChIJyZc9_d9vK4gRqe64rRVlHxA","store",78,"rock star ice cream",286
754,"Qwench Juice Bar","OPERATIONAL","1040 Kennedy Cir, Milton, ON L9T 0J9, Canada"," Milton",NULL,"43.50705000","-79.83790000","43.50851000","-79.83640000","43.50581000","-79.83910000",True,"ChIJjTAK0dFvK4gRXh7di2VSrH0","G546+RV Milton, Ontario","87M2G546+RV",NULL,"4.9","ChIJjTAK0dFvK4gRXh7di2VSrH0","food",71,"qwench juice bar",23
755,"Kababeesh Karahi & BBQ Restaurant and Take Out","OPERATIONAL","700 Nipissing Rd, Milton, ON L9T 4Z9, Canada"," Milton",NULL,"43.52031000","-79.86700000","43.52183000","-79.86570000","43.51913000","-79.86840000",False,"ChIJ6RzkBU5vK4gRW88owyStVa0","G4CM+46 Milton, Ontario","87M2G4CM+46",NULL,"4.8","ChIJ6RzkBU5vK4gRW88owyStVa0","meal_takeaway",293,"kababeesh karahi & bbq restaurant and take out",765
756,"HumaRi Nihari","OPERATIONAL","664 Santa Maria Blvd, Milton, ON L9T 7P1, Canada"," Milton",NULL,"43.50181000","-79.86400000","43.50326000","-79.86250000","43.50056000","-79.86520000",True,"ChIJdwnV2ilvK4gRf4tdeMFg33w","G42P+PC Milton, Ontario","87M2G42P+PC",NULL,"5.0","ChIJdwnV2ilvK4gRf4tdeMFg33w","restaurant",32,"humari nihari",748
757,"Spicefusion","OPERATIONAL","810 Nipissing Rd, Milton, ON L9T 4Z9, Canada"," Milton",NULL,"43.52177000","-79.86520000","43.52330000","-79.86390000","43.52060000","-79.86660000",False,"ChIJR9gKpw5vK4gR0ob-y848l7Q","G4CM+PW Milton, Ontario","87M2G4CM+PW",NULL,"4.3","ChIJR9gKpw5vK4gR0ob-y848l7Q","meal_takeaway",385,"spicefusion",805
758,"The Tarka House","OPERATIONAL","1193 Restivo Ln, Milton, ON L9E 1N8, Canada"," Milton",NULL,"43.49467000","-79.84960000","43.49611000","-79.84840000","43.49341000","-79.85110000",False,"ChIJt07sryFvK4gRs_wB3AJ8LA0","F5V2+V4 Milton, Ontario","87M2F5V2+V4",NULL,"5.0","ChIJt07sryFvK4gRs_wB3AJ8LA0","meal_takeaway",4,"the tarka house",64
759,"HEAL Wellness","OPERATIONAL","136 Main St E, Milton, ON L9T 1N6, Canada"," Milton",NULL,"43.51149000","-79.88480000","43.51286000","-79.88350000","43.51016000","-79.88620000",True,"ChIJOWTDJUhvK4gR7oSS01XDkTk","G468+H3 Milton, Ontario","87M2G468+H3",NULL,"4.7","ChIJOWTDJUhvK4gR7oSS01XDkTk","cafe",63,"heal wellness",119
760,"Journey's Cuisine by CG International flavors","OPERATIONAL","161 Chisholm Dr, Milton, ON L9T 4A6, Canada"," Milton",NULL,"43.52587000","-79.90770000","43.52711000","-79.90610000","43.52441000","-79.90880000",True,"ChIJj9kYHnNvK4gR3eyEb26F1Vg","G3GR+8W Milton, Ontario","87M2G3GR+8W",NULL,"4.9","ChIJj9kYHnNvK4gR3eyEb26F1Vg","restaurant",218,"journey's cuisine by cg international flavors",179
761,"Melo's BBQ","OPERATIONAL","55 Ontario St S Unit D9, Milton, ON L9T 2M3, Canada"," Milton",NULL,"43.51890000","-79.87400000","43.52028000","-79.87270000","43.51758000","-79.87540000",False,"ChIJwQvIWR5vK4gRt_qs2RFKbhY","G49G+H9 Milton, Ontario","87M2G49G+H9",NULL,"4.7","ChIJwQvIWR5vK4gRt_qs2RFKbhY","restaurant",135,"melo's bbq",696
762,"Pakistani Catering","OPERATIONAL","2386 Haines Rd, Mississauga, ON L4Y 1Y6, Canada"," Mississauga",NULL,"43.59302000","-79.59100000","43.59441000","-79.58960000","43.59171000","-79.59230000",True,"ChIJg_zGyD1HK4gRkepwEq76HSU","HCV5+6J Mississauga, Ontario","87M2HCV5+6J",NULL,"3.4","ChIJg_zGyD1HK4gRkepwEq76HSU","restaurant",10,"pakistani catering",343
763,"Karachi Kitchen","OPERATIONAL","Platinum Dr, Mississauga, ON L5M 7C4, Canada"," Mississauga",NULL,"43.53869000","-79.72770000","43.53979000","-79.72580000","43.53709000","-79.72850000",NULL,"ChIJU5alzd5DK4gRY14YcOX6910","G7QC+FW Mississauga, Ontario","87M2G7QC+FW",NULL,"3.0","ChIJU5alzd5DK4gRY14YcOX6910","restaurant",22,"karachi kitchen",870
764,"Karahi Boys","OPERATIONAL","3525 Platinum Dr unit -113, Mississauga, ON L5M 7N4, Canada"," Mississauga",NULL,"43.53723000","-79.72860000","43.53856000","-79.72720000","43.53586000","-79.72990000",False,"ChIJG7tTvQxDK4gR8bguorApYys","G7PC+VH Mississauga, Ontario","87M2G7PC+VH",NULL,"4.1","ChIJG7tTvQxDK4gR8bguorApYys","meal_takeaway",404,"karahi boys",540
765,"One Ten Grill â€˜Nâ€™ More","OPERATIONAL","5980 Churchill Meadows Blvd, Mississauga, ON L5M 7M5, Canada"," Mississauga",NULL,"43.55716000","-79.75630000","43.55857000","-79.75510000","43.55587000","-79.75770000",False,"ChIJH0ks3SJpK4gR6AM9-bnYJm0","H64V+VF Mississauga, Ontario","87M2H64V+VF",NULL,"4.9","ChIJH0ks3SJpK4gR6AM9-bnYJm0","meal_takeaway",120,"one ten grill â€˜nâ€™ more",719
766,"Grillados Grilled Beef Back Ribs & Chicken","OPERATIONAL","5165 Dixie Rd Unit 2B, Mississauga, ON L4W 4G1, Canada"," Mississauga",NULL,"43.63997000","-79.62490000","43.64133000","-79.62350000","43.63863000","-79.62620000",False,"ChIJ1-oblX85K4gRwYxlxH62ydM","J9QG+X2 Mississauga, Ontario","87M2J9QG+X2",NULL,"4.4","ChIJ1-oblX85K4gRwYxlxH62ydM","restaurant",1057,"grillados grilled beef back ribs & chicken",679
767,"Mama Malaysia Kitchen","OPERATIONAL","3092 Mavis Rd, Mississauga, ON L5C 1T8, Canada"," Mississauga",NULL,"43.56690000","-79.63620000","43.56837000","-79.63460000","43.56567000","-79.63730000",False,"ChIJrVdVLqlHK4gRpqDnS8UbIa4","H987+VQ Mississauga, Ontario","87M2H987+VQ",NULL,"4.9","ChIJrVdVLqlHK4gRpqDnS8UbIa4","restaurant",38,"mama malaysia kitchen",465
768,"Hello Bangkok Mississauga","OPERATIONAL","62 Lakeshore Rd E, Mississauga, ON L5G 1E1, Canada"," Mississauga",NULL,"43.55262000","-79.58480000","43.55393000","-79.58340000","43.55123000","-79.58610000",False,"ChIJ-RsCyQBHK4gRY_XBvtVRs9Q","HC38+23 Mississauga, Ontario","87M2HC38+23",NULL,"4.6","ChIJ-RsCyQBHK4gRY_XBvtVRs9Q","restaurant",164,"hello bangkok mississauga",731
769,"Bao Shin Hakka","OPERATIONAL","896 Burnhamthorpe Rd W, Mississauga, ON L5C 2S3, Canada"," Mississauga",NULL,"43.57437000","-79.65700000","43.57576000","-79.65570000","43.57306000","-79.65840000",False,"ChIJCbSXPgtBK4gRxumoOUDvC64","H8FV+P5 Mississauga, Ontario","87M2H8FV+P5",NULL,"4.1","ChIJCbSXPgtBK4gRxumoOUDvC64","restaurant",321,"bao shin hakka",821
770,"Karioka Fine Egyptian Cuisine & French Cafe","OPERATIONAL","1675 The Chase #17, Mississauga, ON L5M 5Y7, Canada"," Mississauga",NULL,"43.56519000","-79.70100000","43.56642000","-79.69950000","43.56372000","-79.70220000",False,"ChIJAfIMXBlBK4gRYUT3jAOkYi8","H78X+3J Mississauga, Ontario","87M2H78X+3J",NULL,"4.3","ChIJAfIMXBlBK4gRYUT3jAOkYi8","restaurant",868,"karioka fine egyptian cuisine & french cafe",185
771,"Volt Ventures Inc","OPERATIONAL","2121 Argentia Rd Suite 106, Mississauga, ON L5N 2X4, Canada"," Mississauga",NULL,"43.59800000","-79.74350000","43.59921000","-79.74180000","43.59651000","-79.74450000",NULL,"ChIJ9YRhjYBqK4gR1h0goxJIxqQ","H7X4+5J Mississauga, Ontario","87M2H7X4+5J",NULL,"0.0","ChIJ9YRhjYBqK4gR1h0goxJIxqQ","restaurant",0,"volt ventures inc",296
772,"Las gidi jollof","OPERATIONAL","3280 South Millway unit 52, Mississauga, ON L5L 3H3, Canada"," Mississauga",NULL,"43.54182000","-79.67440000","43.54321000","-79.67310000","43.54051000","-79.67580000",True,"ChIJ5x81jKhDK4gR9Kd_XTNLDrE","G8RG+P6 Mississauga, Ontario","87M2G8RG+P6",NULL,"4.9","ChIJ5x81jKhDK4gR9Kd_XTNLDrE","restaurant",25,"las gidi jollof",490
773,"Naija Jollof Mississauga Goreway","OPERATIONAL","Upstairs next to Tim hourton. Enter from the Entrance written Mall entrance with the big Tv board. Take escalators, 7215 Goreway Dr, Mississauga, ON L4T 2T9, Canada"," Mississauga",NULL,"43.71940000","-79.63730000","43.72065000","-79.63610000","43.71795000","-79.63880000",True,"ChIJofYADe07K4gRnrhugTqIOFo","P997+Q3 Mississauga, Ontario","87M2P997+Q3",NULL,"3.9","ChIJofYADe07K4gRnrhugTqIOFo","restaurant",68,"naija jollof mississauga goreway",435
774,"My Secret Kitchen - Italian & Portuguese Catering & Take-out","OPERATIONAL","316 Lakeshore Rd E, Mississauga, ON L5G 1H4, Canada"," Mississauga",NULL,"43.56204000","-79.57500000","43.56330000","-79.57350000","43.56060000","-79.57620000",False,"ChIJ47KXLxZGK4gR-fqzHYWm7y0","HC6F+RX Mississauga, Ontario","87M2HC6F+RX",NULL,"4.9","ChIJ47KXLxZGK4gR-fqzHYWm7y0","meal_takeaway",164,"my secret kitchen - italian & portuguese catering & take-out",479
775,"The Himalaya Restaurant","OPERATIONAL","Unit 2A17 - 7215 Goreway Drive 2nd Level Food Court Westwood Square Mall, Mississauga, ON L4T 2T9, Canada"," Mississauga",NULL,"43.71940000","-79.63730000","43.72063000","-79.63610000","43.71793000","-79.63880000",NULL,"ChIJLzvFQ-07K4gRScIOCWm223I","P997+Q3 Mississauga, Ontario","87M2P997+Q3",NULL,"4.6","ChIJLzvFQ-07K4gRScIOCWm223I","meal_takeaway",192,"the himalaya restaurant",874
776,"Red Chateau","OPERATIONAL","5815 Main St, Niagara Falls, ON L2G 5Z6, Canada"," Niagara Falls",NULL,"43.09027000","-79.09310000","43.09163000","-79.09170000","43.08893000","-79.09440000",NULL,"ChIJa2hvg25D04kRmk1msAXe4ak","3WR4+4P Niagara Falls, Ontario","87M23WR4+4P",NULL,"4.4","ChIJa2hvg25D04kRmk1msAXe4ak","restaurant",68,"red chateau",714
777,"Pupusa Xpress","OPERATIONAL","1700 Wilson Ave, North York, ON M3L 1B2, Canada"," North York",NULL,"43.72149000","-79.51180000","43.72312000","-79.51060000","43.72042000","-79.51330000",False,"ChIJ_XrcuQMxK4gRj5PBk5AFKNs","PFCQ+H7 North York, Ontario","87M2PFCQ+H7",NULL,"4.7","ChIJ_XrcuQMxK4gRj5PBk5AFKNs","restaurant",96,"pupusa xpress",190
778,"100% SALVADOREÃ‘O Restaurant & Take out","OPERATIONAL","612 Trethewey Dr, North York, ON M6M 4C3, Canada"," North York",NULL,"43.69713000","-79.49420000","43.69840000","-79.49290000","43.69570000","-79.49560000",False,"ChIJZ2oF8zcxK4gRF8uxWsnzwO4","MGW4+V8 North York, Ontario","87M2MGW4+V8",NULL,"4.2","ChIJZ2oF8zcxK4gRF8uxWsnzwO4","restaurant",281,"100% salvadoreã‘o restaurant & take out",728
779,"Pupuseria El Buen Sabor","OPERATIONAL","9 Milvan Dr, North York, ON M9L 1Y9, Canada"," North York",NULL,"43.75115000","-79.55230000","43.75245000","-79.55100000","43.74975000","-79.55370000",False,"ChIJswOTxAwwK4gRwDRRk48FyBQ","QC2X+F4 North York, Ontario","87M2QC2X+F4",NULL,"4.5","ChIJswOTxAwwK4gRwDRRk48FyBQ","restaurant",45,"pupuseria el buen sabor",825
780,"Kami la latina","OPERATIONAL","1254 Lawrence Ave W #8, North York, ON M6L 1A3, Canada"," North York",NULL,"43.71071000","-79.47120000","43.71196000","-79.46990000","43.70926000","-79.47260000",False,"ChIJVwEKkzcxK4gR6G674DbCbfQ","PG6H+7G North York, Ontario","87M2PG6H+7G",NULL,"0.0","ChIJVwEKkzcxK4gR6G674DbCbfQ","restaurant",0,"kami la latina",100
781,"Pupuseria Delicias Costa Del Sol","OPERATIONAL","40 Carl Hall Rd E15, North York, ON M3K 2C1, Canada"," North York",NULL,"43.74977000","-79.47920000","43.75134000","-79.47850000","43.74864000","-79.48130000",False,"ChIJz9iWtvExK4gRderu0Wxz0cs","PGXC+W8 North York, Ontario","87M2PGXC+W8",NULL,"4.3","ChIJz9iWtvExK4gRderu0Wxz0cs","restaurant",12,"pupuseria delicias costa del sol",579
